Bus_Number;Bus_Type;PD_MW;QD_MVar;GS_MW;BS_MVar;BusArea;Vm;Va;BaseKV;LossZone;Vmax;Vmin;LAM_P;LAM_Q;MU_VMAX;MU_VMIN;Bus_Name;gis_x;gis_y
815;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01068H.60;6.769.366.362.863.460;22.774.308.882.629.100
816;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01068H.130;6.769.366.362.863.460;22.774.308.882.629.100
817;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01068H.100;6.769.366.362.863.460;22.774.308.882.629.100
818;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K2349;6.826.690.764.459.780;22.621.343.675.005.800
819;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;09091H;6.819.461.396.224.010;22.596.070.455.288.300
820;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00290.2H;6.815.374.695.770.420;2.272.615.171.598.220
821;1;0.047358;0.018716999999999998;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;05033N;6.814.120.527.950.880;22.504.501.189.499.200
822;1;0.13228299999999998;0.052281600000000004;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09088N-2;6.814.120.527.950.880;22.504.501.189.499.200
823;1;0.100164;0.0395875;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09097N-2;680.959.736.989.053;22.555.114.047.503.800
824;1;0.0;0.0;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01064NK;6.763.858.215.891.060;22.782.292.576.726.100
825;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;00098H-17.1;6.845.817.387.715.160;22.416.079.088.811.500
826;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00135H;6.824.055.059.762.140;2.290.653.461.306.650
827;1;0.106298;0.042012;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09017N-2;6.815.890.475.827.080;22.346.713.198.134.300
828;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;09096H-7;6.815.002.073.042.530;225.699.652.947.263
829;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;09096H-6;6.815.002.073.042.530;225.699.652.947.263
830;1;0.507404;0.20053900000000002;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00425N-2;6.814.459.604.138.170;22.703.687.459.980.300
831;1;0.0;0.0;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09101N-1;6.791.639.773.861.910;22.583.165.306.131.900
832;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K3150;6.807.163.110.839.380;22.744.140.581.219.200
833;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07010H;6.815.286.533.974.960;2.254.912.659.730.610
834;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07001H;6.821.133.806.609.240;22.837.061.628.296.700
835;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07008H-1;6.770.552.611.496.110;22.755.423.862.145.000
836;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01007H;6.770.552.611.496.110;22.755.423.862.145.000
837;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K152;6.812.561.257.818.070;22.842.156.606.169.200
